Customer,full_addy,Latitude,Longitude,Partner,Current
Chicago Cubs Rooftops General Concessions 57273 Levy,"LEVY @ CUBS ROOFTOPS 3721 N. C, CHICAGO, IL",41.88425,-87.63245,Compass,0
Chicago Cubs Rooftops Group Sales 57272 Levy,"LEVY @ CUBS ROOFTOPS 3721 N. C, CHICAGO, IL",41.88425,-87.63245,Compass,0
Chicago Cubs Rooftops Management 57271 Levy,"LEVY @ CUBS ROOFTOPS 3721 N. C, CHICAGO, IL",41.88425,-87.63245,Compass,0
Chicago Cubs Specialty Concessions 52769 Levy,"3721 NORTH CLARK ST, CHICAGO, IL",41.94955899,-87.65809697,Compass,0
Chicago Cubs Stadium Club Dining 33251 Levy,"3721 NORTH CLARK STREET, CHICAGO, IL",41.94955899,-87.65809697,Compass,0
Chicago Cubs Suites 33249 Levy,"3721 NORTH CLARK STREET, CHICAGO, IL",41.94955899,-87.65809697,Compass,0
Chicago Cubs Vending 36026 Levy,"3721 NORTH CLARK ST, CHICAGO, IL",41.94955899,-87.65809697,Compass,0
Chicago Cubs Vending 63164 Levy,"3721 NORTH CLARK ST, CHICAGO, IL",41.94955899,-87.65809697,Compass,0
Chicago Cubs Warehouse 55846 Levy,"3721 NORTH CLARK ST, CHICAGO, IL",41.94955899,-87.65809697,Compass,0
Chicago Dogs Concert and Other Merchandise 44235 Levy,"LEVY @ CHICAGO DOGS RETAIL 27, ROSEMONT, IL",41.99575,-87.86216,Compass,0
Chicago Dogs ECommerce Retail 44238 Levy,"LEVY @ CHICAGO DOGS RETAIL 27, ROSEMONT, IL",41.99575,-87.86216,Compass,0
Chicago Dogs Management 44233 Levy,"LEVY @ CHICAGO DOGS RETAIL 27, DES PLAINES, IL",42.0423,-87.88921,Compass,0
Chicago Dogs Merchandise Sales 44234 Levy,"LEVY @ CHICAGO DOGS RETAIL 27, ROSEMONT, IL",41.99575,-87.86216,Compass,0
Chicago Dogs Off Site Retail 44236 Levy,"LEVY @ CHICAGO DOGS RETAIL 27, ROSEMONT, IL",41.99575,-87.86216,Compass,0
Chicago Dogs Off Site Retail 44237 Levy,"LEVY @ CHICAGO DOGS RETAIL 27, ROSEMONT, IL",41.99575,-87.86216,Compass,0
Chicago Field Museum Concert and Other Merchandise 50343 Levy,"1400 S LAKE SHORE DRIVE, CHICAGO, IL",41.86621702,-87.61705196,Compass,0
Chicago Field Museum Ecommerce Retail 45640 Levy,"1400 S LAKE SHORE DRIVE, CHICAGO, IL",41.86621702,-87.61705196,Compass,0
Chicago Field Museum Management 45638 Levy,"1400 S LAKE SHORE DRIVE, CHICAGO, IL",41.86621702,-87.61705196,Compass,0
Chicago Field Museum Merchandise Sales 45639 Levy,"1400 S LAKE SHORE DRIVE, CHICAGO, IL",41.86621702,-87.61705196,Compass,0
Chicago Field Museum Offsite Ret 50344 Levy,"1400 S LAKE SHORE DRIVE, CHICAGO, IL",41.86621702,-87.61705196,Compass,0
Chicago Field Museum Retail - Admin,"1400 S LAKE SHORE DRIVE, CHICAGO, IL",41.86621702,-87.61705196,Compass,0
Chicago Field Museum Warehouse 59151 Levy,"1400 S LAKE SHORE DRIVE, CHICAGO, IL",41.86621702,-87.61705196,Compass,0
Chicago History Museum Admin,"1601 N CLARK ST, CHICAGO, IL",41.911997,-87.63150202,Compass,0
Chicago History Museum Concert and Other Merchandise,"1601 N CLARK ST, CHICAGO, IL",41.911997,-87.63150202,Compass,0
Chicago History Museum Ecommerce Retail,"1601 N CLARK ST, CHICAGO, IL",41.911997,-87.63150202,Compass,0
Chicago History Museum Management,"1601 N CLARK ST, CHICAGO, IL",41.911997,-87.63150202,Compass,0
Chicago History Museum Merchandise Sales,"1601 N CLARK ST, CHICAGO, IL",41.911997,-87.63150202,Compass,0
Chicago History Museum Offsite Retail,"1601 N CLARK ST, CHICAGO, IL",41.911997,-87.63150202,Compass,0
Chicago Park District THS Vd,"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
Chicago Pier Group Sales 52766 Levy,"600 E GRAND AVE, CHICAGO, IL",41.89170002,-87.60885597,Compass,0
Chicago QCOR Admin 36389 Levy,"980 N MICHIGAN AVENUE, CHICAGO, IL",41.90044201,-87.62468301,Compass,0
Chicago QCOR Warehouse 57024 Levy,"980 N MICHIGAN AVENUE, CHICAGO, IL",41.90044201,-87.62468301,Compass,0
Chicago Red Stars Admin 59765 Levy,"7000 S HARLEM AVENUE, BRIDGEVIEW, IL",41.764164,-87.80626404,Compass,0
Chicago Red Stars Concert and Other Merchandise 59768 Levy,"7000 S HARLEM AVENUE, BRIDGEVIEW, IL",41.764164,-87.80626404,Compass,0
Chicago Red Stars Ecommerce Retail 59770 Levy,"7000 S HARLEM AVENUE, BRIDGEVIEW, IL",41.764164,-87.80626404,Compass,0
Chicago Red Stars Management 59766 Levy,"7000 S HARLEM AVENUE, BRIDGEVIEW, IL",41.764164,-87.80626404,Compass,0
Chicago Red Stars Merchandise Sales 59767 Levy,"7000 S HARLEM AVENUE, BRIDGEVIEW, IL",41.764164,-87.80626404,Compass,0
Chicago Red Stars Offsite Retail 59769 Levy,"7000 S HARLEM AVENUE, BRIDGEVIEW, IL",41.764164,-87.80626404,Compass,0
Chicago SPRC Dining Room 33798 Levy,"980 N. MICHIGAN AVENUE, CHICAGO, IL",41.90044201,-87.62468301,Compass,0
Chicago SPRC Management 34062 Levy,"980 N. MICHIGAN AVENUE, CHICAGO, IL",41.90044201,-87.62468301,Compass,0
Chicago SPRC Warehouse 57016 Levy,"980 N. MICHIGAN AVENUE, CHICAGO, IL",41.90044201,-87.62468301,Compass,0
Chicago State University #91 (Thompson),"9501 S KING DR, CHICAGO, IL",41.72093999,-87.61360901,Compass,0
Chicago Symphony Orchestra Admin 58735 Levy,"220 S MICHIGAN AVE, CHICAGO, IL",41.87896401,-87.625184,Compass,0
Chicago Symphony Orchestra Café Patio 62525 Levy,"220 S MICHIGAN AVE, CHICAGO, IL",41.87896401,-87.625184,Compass,0
Chicago Symphony Orchestra Carryout 62526 Levy,"220 S MICHIGAN AVE, CHICAGO, IL",41.87896401,-87.625184,Compass,0
Chicago Symphony Orchestra Club 1 61052 Levy,"220 S MICHIGAN AVE, CHICAGO, IL",41.87896401,-87.625184,Compass,0
Chicago Symphony Orchestra Club 2 62530 Levy,"220 S MICHIGAN AVE, CHICAGO, IL",41.87896401,-87.625184,Compass,0
Chicago Symphony Orchestra Delivery 62527 Levy,"220 S MICHIGAN AVE, CHICAGO, IL",41.87896401,-87.625184,Compass,0
Chicago Symphony Orchestra Dining Room 62524 Levy,"220 S MICHIGAN AVE, CHICAGO, IL",41.87896401,-87.625184,Compass,0
Chicago Symphony Orchestra General Concessions 58737 Levy,"220 S MICHIGAN AVE, CHICAGO, IL",41.87896401,-87.625184,Compass,0
Chicago Symphony Orchestra Group Sales 59377 Levy,"220 S MICHIGAN AVE, CHICAGO, IL",41.87896401,-87.625184,Compass,0
Chicago Symphony Orchestra Management 58736 Levy,"220 S MICHIGAN AVE, CHICAGO, IL",41.87896401,-87.625184,Compass,0
Chicago Symphony Orchestra Stadium Club Bar 62529 Levy,"220 S MICHIGAN AVE, CHICAGO, IL",41.87896401,-87.625184,Compass,0
Chicago Symphony Orchestra Stadium Club Dining 62528 Levy,"220 S MICHIGAN AVE, CHICAGO, IL",41.87896401,-87.625184,Compass,0
Chicago Symphony Orchestra Warehouse 59081 Levy,"220 S MICHIGAN AVE, CHICAGO, IL",41.87896401,-87.625184,Compass,0
Chicago White Sox Banquet Rooms 36080 Levy,"333 W. 35TH STREET, CHICAGO, IL",41.82994798,-87.63459604,Compass,0
Chicago White Sox Club 1 33791 Levy,"333 W. 35TH STREET, CHICAGO, IL",41.82994798,-87.63459604,Compass,0
Chicago White Sox Club 2 33792 Levy,"333 W. 35TH STREET, CHICAGO, IL",41.82994798,-87.63459604,Compass,0
Chicago White Sox Club 3 33793 Levy,"333 W. 35TH STREET, CHICAGO, IL",41.82994798,-87.63459604,Compass,0
Chicago White Sox General Concessions 33787 Levy,"333 W. 35TH STREET, CHICAGO, IL",41.82994798,-87.63459604,Compass,0
Chicago White Sox Group Sales 33785 Levy,"333 W. 35TH STREET, CHICAGO, IL",41.82994798,-87.63459604,Compass,0
Chicago White Sox In Seat Service 36079 Levy,"333 W. 35TH STREET, CHICAGO, IL",41.82994798,-87.63459604,Compass,0
Chicago White Sox Management 34060 Levy,"333 W. 35TH STREET, CHICAGO, IL",41.82994798,-87.63459604,Compass,0
Chicago White Sox Specialty Concessions 33788 Levy,"333 W. 35TH STREET, CHICAGO, IL",41.82994798,-87.63459604,Compass,0
Chicago White Sox Stadium Club Bar 33790 Levy,"333 W. 35TH STREET, CHICAGO, IL",41.82994798,-87.63459604,Compass,0
Chicago White Sox Suites 33786 Levy,"333 W. 35TH STREET, CHICAGO, IL",41.82994798,-87.63459604,Compass,0
Chicago White Sox Warehouse 51229 Levy,"333 W. 35TH STREET, CHICAGO, IL",41.82994798,-87.63459604,Compass,0
Chicago Zoo Banquet Room 33910 Levy,"2230 N. CANNON DRIVE, CHICAGO, IL",41.92062499,-87.6316195,Compass,0
Chicago Zoo Banquet Rooms 33908 Levy,"2230 N. CANNON DRIVE, CHICAGO, IL",41.92062499,-87.6316195,Compass,0
Chicago Zoo Beer Garden 33917 Levy,"2230 N. CANNON DRIVE, CHICAGO, IL",41.92062499,-87.6316195,Compass,0
Chicago Zoo Cafe 33907 Levy,"2230 N. CANNON DRIVE, CHICAGO, IL",41.92062499,-87.6316195,Compass,0
Chicago Zoo Café Brauer 33916 Levy,"2230 N. CANNON DRIVE, CHICAGO, IL",41.92062499,-87.6316195,Compass,0
Chicago Zoo Club Level Concessions 33915 Levy,"2230 N. CANNON DRIVE, CHICAGO, IL",41.92062499,-87.6316195,Compass,0
Chicago Zoo Concessions 1 36346 Levy,"2230 N. CANNON DRIVE, CHICAGO, IL",41.92062499,-87.6316195,Compass,0
Chicago Zoo Dining Room 36345 Levy,"2230 N. CANNON DRIVE, CHICAGO, IL",41.92062499,-87.6316195,Compass,0
Chicago Zoo Food Court 33913 Levy,"2230 N. CANNON DRIVE, CHICAGO, IL",41.92062499,-87.6316195,Compass,0
Chicago Zoo General Concessions 33911 Levy,"2230 N. CANNON DRIVE, CHICAGO, IL",41.92062499,-87.6316195,Compass,0
Chicago Zoo Group Sales 33909 Levy,"2230 N. CANNON DRIVE, CHICAGO, IL",41.92062499,-87.6316195,Compass,0
Chicago Zoo Management 34081 Levy,"2230 N. CANNON DRIVE, CHICAGO, IL",41.92062499,-87.6316195,Compass,0
Chicago Zoo Specialty Concessions 33912 Levy,"2230 N. CANNON DRIVE, CHICAGO, IL",41.92062499,-87.6316195,Compass,0
Chicago Zoo Vending 33914 Levy,"2230 N. CANNON DRIVE, CHICAGO, IL",41.92062499,-87.6316195,Compass,0
Chicago Zoo Warehouse 56372 Levy,"2230 N. CANNON DRIVE, CHICAGO, IL",41.92062499,-87.6316195,Compass,0
Chicagoland Beverage Company CBC Chicago 62053 Canteen,"2056 W WALNUT ST, CHICAGO, IL",41.88609101,-87.67898601,Compass,0
Chicagoland FWW VA 52231 Eurest,"2400 YORKMONT ROAD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
Chicagoland Motor Speedway FKA Route 66 Admin,"500 SPEEDWAY BLVD, JOLIET, IL",41.46833801,-88.06646396,Compass,0
Chicagoland Speedway Banquet Rooms 42653 Levy,"500 SPEEDWAY BLVD., JOLIET, IL",41.46833801,-88.06646396,Compass,0
Chicagoland Speedway General Concessions 33220 Levy,"500 SPEEDWAY BLVD., JOLIET, IL",41.46833801,-88.06646396,Compass,0
Chicagoland Speedway Group Sales 33218 Levy,"500 SPEEDWAY BLVD., JOLIET, IL",41.46833801,-88.06646396,Compass,0
Chicagoland Speedway Hospitality Village 33221 Levy,"500 SPEEDWAY BLVD., JOLIET, IL",41.46833801,-88.06646396,Compass,0
Chicagoland Speedway Management 33973 Levy,"500 SPEEDWAY BLVD., JOLIET, IL",41.46833801,-88.06646396,Compass,0
Chicagoland Speedway Specialty Concessions 34993 Levy,"500 SPEEDWAY BLVD., JOLIET, IL",41.46833801,-88.06646396,Compass,0
Chicagoland Speedway Suites 33219 Levy,"500 SPEEDWAY BLVD., JOLIET, IL",41.46833801,-88.06646396,Compass,0
Chicagoland Speedway Warehouse 57021 Levy,"500 SPEEDWAY BLVD., JOLIET, IL",41.46833801,-88.06646396,Compass,0
Chickasaw Bricktown Ballpark  (PSC) aka OKC Dodgers Admin,"2 S MICKEY MANTLE DR, OKLAHOMA CITY, OK",35.465011,-97.50862701,Compass,0
Chico Pre Opening 62519 Bon Appetit,"2 TOWER PLACE, SOUTH SAN FRANCISCO, CA",37.66716298,-122.396979,Compass,0
Chicora Elementary (SSC Sector),"1912 SUCCESS ST, CHARLESTON, SC",32.85521123,-79.96977365,Compass,0
Child Care Enrichment Center 57494 SSC,"1701 NE WILDCAT WAY, BENTONVILLE, AR",36.37345407,-94.18905372,Compass,0
Child Care at Oakwood 57380 SSC,"4606 OAKWOOD DR, CHATTANOOGA, TN",35.08588302,-85.17754698,Compass,0
Child Development Center (SSC),"1602 WEST FERGUSON AVE, MOUNT PLEASANT, TX",33.15864501,-94.98466899,Compass,0
Childhelp USA,"14700 MANZANITA PARK RD, BEAUMONT, CA",33.90958198,-116.971154,Compass,0
Children's Healthcare of Atlanta,"1600 TULLIE CIR, NE, ATLANTA, GA",33.83065098,-84.331058,Compass,0
Children's Hosp Pittsburgh EVS (Crothall),"3705 5TH AVE STE B400, PITTSBURGH, PA",40.44234599,-79.959869,Compass,0
Children's Hosp Pittsburgh PT (Crothall),"1 CHILDRENS HOSPITAL DR, PITTSBURGH, PA",40.46651746,-79.95246634,Compass,0
Children's Hosp of UPMC North (Crothall),"2599 WEXFORD BAYNE RD, SEWICKLEY, PA",40.61411701,-80.10103802,Compass,0
Children's Hospital - Oakland,"747 52ND ST, OAKLAND, CA",37.83695901,-122.267141,Compass,0
Children's Hospital - Oakland 18899 (MCP DO NOT MAP DCNs),"747 FIFTY SECOND STREET, OAKLAND, CA",37.83695901,-122.267141,Compass,0
Children's Hospital Cafe - Richmond,"2924 BROOK RD, RICHMOND, VA",37.57092398,-77.45090898,Compass,0
Children's Hospital of Pittsburgh,"1 CHILDRENS HOSPITAL DR, PITTSBURGH, PA",40.46651746,-79.95246634,Compass,0
Children's Hospital of The King's Daughters,"601 CHILDREN'S LN, NORFOLK, VA",36.86219899,-76.30197402,Compass,0
Children's Mercy Adele Hall (MCP DO NOT MAP DCNs),"2401 GILLHAM RD., KANSAS CITY, MO",39.083777,-94.57721202,Compass,0
Children's Mercy Kansas (MCP DO NOT MAP DCNs),"5808 W 110TH STREET, OVERLAND PARK, KS",38.92979301,-94.65277496,Compass,0
Children's Specialty Care Center,"13001 N OUTER 40 RD, CHESTERFIELD, MO",38.63964899,-90.483301,Compass,0
Children's Specialty Care Center 31182 (MCP DO NOT MAP DCNs),"13001 NORTH OUTER FORTY, CHESTERFIELD, MO",38.63964899,-90.483301,Compass,0
Childrens Healthcare of Atlanta Cater Host 58234 Flik,"1575 NE EXPRESSWAY, ATLANTA, GA",33.834465,-84.32814998,Compass,0
Childrens Healthcare of Atlanta Catering 52743 Flik,"1575 NORTHEAST EXPRESSWAY, ATLANTA, GA",33.834465,-84.32814998,Compass,0
Childrens Healthcare of Atlanta Coffee Bar,"1575 NE EXPRESSWAY, ATLANTA, GA",33.834465,-84.32814998,Compass,0
Childrens Healthcare of Atlanta Market 52742 Flik,"1575 NORTHEAST EXPRESSWAY, ATLANTA, GA",33.834465,-84.32814998,Compass,0
Childrens Healthcare of Atlanta Pantry,"1575 NORTHEAST EXPRESSWAY, ATLANTA, GA",33.834465,-84.32814998,Compass,0
Childrens Hosp Colorado EVS (Crothall),"1056 19TH AVE, DENVER, CO",39.74643002,-104.973711,Compass,0
Childrens Hosp Kings Daughters (Crothall Sector),"601 CHILDRENS LN, NORFOLK, VA",36.86219899,-76.30197402,Compass,0
Childrens Hosp Med Ctr Akron (Crothall),"1 PERKINS SQ, AKRON, OH",41.07955101,-81.52512396,Compass,0
Childrens Hosp. of San Antonio (Crothall),"333 N SANTA ROSA ST, SAN ANTONIO, TX",29.42763103,-98.49794712,Compass,0
Childrens Hospital Colorado 56841 Crothall,"4090 BRIARGATE PKWY, COLORADO SPRINGS, CO",38.96602073,-104.7543775,Compass,0
Childrens Hospital Colorado PT (Crothall),"13123 E 16TH AVE, AURORA, CO",39.74216145,-104.8350374,Compass,0
Childrens Hospital Kings Daughters 59351 (MCP DO NOT MAP DCNs),"601 CHILDREN'S LN., NORFOLK, VA",36.86219899,-76.30197402,Compass,0
Childrens Hospital Kings Daughters 59351 Morrison,"601 CHILDREN'S LN, NORFOLK, VA",36.86219899,-76.30197402,Compass,0
Childrens Hospital South Campus 50425 Crothall,"1811 PLAZA DR, HIGHLANDS RANCH, CO",39.55726798,-105.00989,Compass,0
Childrens Hospital of Wisconsin 61713 Crothall,"9000 W WISCONSIN AVE, MILWAUKEE, WI",43.04097801,-88.023817,Compass,0
Childrens Hospital of Wisconsin MOB 61714 Crothall,"8915 W CONNELL CT, MILWAUKEE, WI",43.04243857,-88.02461765,Compass,0
Childrens Mercy Adele Hall,"2401 GILLHAM RD, KANSAS CITY, MO",39.083777,-94.57721202,Compass,0
Childrens Mercy Kansas,"12251 W 128TH ST, OVERLAND PARK, KS",38.896081,-94.72919403,Compass,0
Childrens Mercy Research Tower 56132 (MCP DO NOT MAP DCNs),"2401 GILLHAM RD., KANSAS CITY, MO",39.083777,-94.57721202,Compass,0
Childrens Mercy Research Tower 56132 Morrison,"2401 GILLHAM RD, KANSAS CITY, MO",39.083777,-94.57721202,Compass,0
Childrens National Medical Center,"111 MICHIGAN AVE NW, WASHINGTON, DC",38.92768706,-77.01375384,Compass,0
Childrens Specialty Care Center South 58347 (MCP DO NOT MAP DCNs),"514 MID AMERICA PLAZA DR, ST. LOUIS, MO",38.48356227,-90.35379191,Compass,0
Childrens Specialty Care Center South 58347 Morrison,"514 MID AMERICA PLAZA DR, SAINT LOUIS, MO",38.48356227,-90.35379191,Compass,0
ChildrensHospPittsburgh-South (Crothall),"205 MILLERS RUN RD, BRIDGEVILLE, PA",40.35757302,-80.123641,Compass,0
Childress Overhead - 18673,"4808 CHESEPEAKE DR, CHARLOTTE, NC",35.28524298,-80.87899397,Compass,0
Chilton Co AL Comm 60239 (Trinity Corrections Sector),"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
Chime Financial 57201 Bon Appetit,"77 MAIDEN LANE FLOOR 6, SAN FRANCISCO, CA",37.78810102,-122.404648,Compass,0
Chime SF Catering 59588 Bon Appetit,"77 MAIDEN LANE FLOOR 6, SAN FRANCISCO, CA",37.78810102,-122.404648,Compass,0
China Spring DM 56410 SSC,"7303 NORTH RIVER CROSSING, CHINA SPRING, TX",31.62933029,-97.28691567,Compass,0
China Spring Elementary School 56409 SSC,"196 BOB JOHNSON ROAD, CHINA SPRING, TX",31.64368029,-97.30129766,Compass,0
China Spring High School 56397 SSC,"7301 NORTH RIVER CROSSING, CHINA SPRING, TX",31.63119701,-97.28804096,Compass,0
China Spring ISD 56395 SSC,"7301 N RIVER CROSSING, CHINA SPRING, TX",31.63119701,-97.28804096,Compass,0
China Spring Intermediate 56407 SSC,"4001 FLAT ROCK ROAD, WACO, TX",31.62356998,-97.23252603,Compass,0
China Spring Middle School 56408 SSC,"7201 NORTH RIVER CROSSING, CHINA SPRING, TX",31.62993004,-97.28585275,Compass,0
China Spring SU 56411 SSC,"7302 NORTH RIVER CROSSING, CHINA SPRING, TX",31.62941142,-97.28652704,Compass,0
Chip Toner DM 99945 (Trinity Corrections Sector),"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
Chippewa CF MI FA,"4269 W M80, KINCHELOE, MI",46.25639098,-84.45221396,Compass,0
Chippewa Co MI Comm 60096 (Trinity Corrections Sector),"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
Chippewa East CF MI TSS 35106 (Trinity Corrections Sector),"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
Chippewa West CF MI FS,"4269 W M80, KINCHELOE, MI",46.25639098,-84.45221396,Compass,0
Chippewa West CF MI TSS 35137 (Trinity Corrections Sector),"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
Chiu Budget Task 55450 Chartwells,"2400 YORKMONT RD., CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
Chiu DMF Overhead,"2243 MARTIN APT 216, IRVINE, CA",33.67374201,-117.859242,Compass,0
Cho Reg PT Hourly 55491 (MCP DO NOT MAP DCNs),"2590 HERNDON AVENUE, #102, CLOVIS, CA",36.83656399,-119.664561,Compass,0
Cho Reg PT Hourly 55491 Morrison,"2590 HERNDON AVE, #102, CLOVIS, CA",36.83656399,-119.664561,Compass,0
Cho Reg Res Manager 57466 (MCP DO NOT MAP DCNs),"755 SOUTH DOVE TREE LANE, ANAHEIM HILLS, CA",33.85811601,-117.748961,Compass,0
Cho Reg Res Manager 57466 Morrison,"672 NORTH ABALONE DRIVE, GILBERT, AZ",33.36193793,-111.8228534,Compass,0
Cho Reg Res Manager 57665 Morrison,"672 NORTH ABALONE DRIVE, GILBERT, AZ",33.36193793,-111.8228534,Compass,0
Choctaw Co AL Comm 60240 (Trinity Corrections Sector),"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
Chris Allen RVP 59654 (MCP DO NOT MAP DCNs),"3031 CLEARWATER DR, PROSPER, TX",33.22902601,-96.84942997,Compass,0
Chris Belknap 62034 Crothall,"1805 SE 3RD AVE, BATTLE GROUND, WA",45.76778256,-122.5331486,Compass,0
Chris Chuck DMF,"601 JEFFERSON RD STE 201, PARSIPPANY, NJ",40.84996101,-74.41842199,Compass,0
Chris Connelly - 49260,"955 CHESTERBROOK BLVD, WAYNE, PA",40.06733655,-75.46351473,Compass,0
Chris Ghalayini 62966 (MCP DO NOT MAP DCNs),"121 BRADDOCK LANE, PALM COAST, FL",29.562369,-81.24069899,Compass,0
Chris Ghalayini 62966 Unidine,"121 BRADDOCK LANE, PALM COAST, FL",29.562369,-81.24069899,Compass,0
Chris Greve Dir Culinary 61497 Unidine,"1010 LINCOLN LANE, LA GRANGE, IL",41.781997,-87.88136497,Compass,0
Chris Greve Dir Culinary 61497 Unidine 61497 (MCP DO NOT MAP DCNs),"1010 LINCOLN LANE, LAGRANGE HIGHLANDS, IL",41.781997,-87.88136497,Compass,0
Chris Lewis 55069 Crothall,"8705 WINGATE DR, BENTON, AR",34.52834585,-92.68431627,Compass,0
Chris Lilly 50933 Eurest Services,"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
Chris Maggard Overhead,"4301 BELTWOOD PARKWAY NORTH, DALLAS, TX",32.95103902,-96.83671404,Compass,0
Chris Menseck 62088 Crothall,"25848 W VICTORY ST, BUCKEYE, AZ",33.41514814,-112.6069471,Compass,0
Chris Nochowicz DMF 8830,"1633 SANDS PL, MARIETTA, GA",33.91524601,-84.49452204,Compass,0
Chris Stanley RVP 61793 (MCP DO NOT MAP DCNs),"350 MISSOURI AVENUE, STE 202, JEFFERSONVILLE, IN",38.27146798,-85.751589,Compass,0
Chris Stanley RVP 61793 Crothall,"350 MISSOURI AVENUE, STE 202, JEFFERSONVILLE, IN",38.27146798,-85.751589,Compass,0
Chris Stewart RDO 61031 (MCP DO NOT MAP DCNs),"9 WISCONSIN DRIVE, JACKSON, NJ",40.13883401,-74.25405203,Compass,0
Chris Stewart RDO 61031 Unidine,"9 WISCONSIN DRIVE, JACKSON, NJ",40.13883401,-74.25405203,Compass,0
Chris Thumm RDO 59495 (MCP DO NOT MAP DCNs),"1000 WASHINGTON STREET, #510, BOSTON, MA",42.3459156,-71.06457476,Compass,0
Chris Thumm RDO 59495 Unidine,"1000 WASHINGTON ST, BOSTON, MA",42.3459156,-71.06457476,Compass,0
Chris Weller DM 58147 SSC,"5513 CYPRESS RANCH BLVD, SPICEWOOD, TX",30.35487401,-98.07893597,Compass,0
Chris Wright DMF,"3 WILLIAM CLOSE, WARWICK, NY",41.23955295,-74.35582854,Compass,0
Christ Church Episcopal School,"245 CAVALIER DR, GREENVILLE, SC",34.79629501,-82.349446,Compass,0
Christ Presbyterian Academy,"2323 OLD HICKORY BLVD, NASHVILLE, TN",36.04870201,-86.87912002,Compass,0
Christ's Home Community Centr - Catering,"800 YORK RD, WARMINSTER, PA",40.21418099,-75.10006401,Compass,0
Christ's Home Retirement Community,"1220 W STREET RD, WARMINSTER, PA",40.21489066,-75.11386751,Compass,0
ChristUS Lake Area Hospital (Crothall),"4200 NELSON RD, LAKE CHARLES, LA",30.181299,-93.24998099,Compass,0
Christian Bros Academy,"12 AIRLINE DR, ALBANY, NY",42.73234221,-73.82092867,Compass,0
Christian County Det Ctr MO 30308 Trinity,"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
Christian Heritage,"575 WHITE PLAINS RD, TRUMBULL, CT",41.23747801,-73.18394904,Compass,0
Christian Hospital NE & NW (MCP DO NOT MAP DCNs),"11133 DUNN RD, SAINT LOUIS, MO",38.77669101,-90.24029596,Compass,0
